IPT_1,IPT_2,IPT_3,IPT_4,IPT_5,IPT_6,IPT_7,IPT_8,IPT_9,IPT_10,IPT_11,IPT_12,IPT_13,IPT_14,IPT_15,IPT_16,IPT_17,IPT_18,IPT_19,IPT_20,IPT_21,IPT_22,IPT_23,IPT_24,IPT_25,IPT_26,IPT_27,IPT_28,IPT_29,IPT_30,DIR_1,DIR_2,DIR_3,DIR_4,DIR_5,DIR_6,DIR_7,DIR_8,DIR_9,DIR_10,DIR_11,DIR_12,DIR_13,DIR_14,DIR_15,DIR_16,DIR_17,DIR_18,DIR_19,DIR_20,DIR_21,DIR_22,DIR_23,DIR_24,DIR_25,DIR_26,DIR_27,DIR_28,DIR_29,DIR_30,SIZE_1,SIZE_2,SIZE_3,SIZE_4,SIZE_5,SIZE_6,SIZE_7,SIZE_8,SIZE_9,SIZE_10,SIZE_11,SIZE_12,SIZE_13,SIZE_14,SIZE_15,SIZE_16,SIZE_17,SIZE_18,SIZE_19,SIZE_20,SIZE_21,SIZE_22,SIZE_23,SIZE_24,SIZE_25,SIZE_26,SIZE_27,SIZE_28,SIZE_29,SIZE_30,label
0 ,18 ,0 ,2 ,69 ,3 ,21 ,17854 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,1460 ,112 ,82 ,70 ,88 ,83 ,1460 ,8 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,21 ,16556 ,21 ,2095 ,21 ,123 ,20 ,1611 ,0 ,10822 ,21 ,7482 ,20 ,2753 ,20 ,2380 ,71 ,6486 ,0 ,4627 ,21 ,4562 ,20 ,2882 ,20 ,3538 ,20 ,2631 ,21 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,151 ,41 ,151 ,41 ,151 ,41 ,151 ,41 ,1448 ,21 ,151 ,41 ,151 ,41 ,151 ,41 ,151 ,41 ,1448 ,21 ,151 ,41 ,151 ,41 ,151 ,41 ,151 ,41 ,151 ,41 ,Miner
0 ,2079 ,7 ,39 ,135 ,2038 ,1998 ,2022 ,2000 ,2039 ,2025 ,2034 ,277 ,41 ,1978 ,2016 ,2012 ,2011 ,2039 ,1680 ,72 ,2004 ,1030 ,1061 ,1988 ,1972 ,2051 ,1990 ,2060 ,64 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,254 ,254 ,188 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,Miner
0 ,10 ,3 ,187 ,1951 ,2007 ,2018 ,281 ,34 ,1967 ,1543 ,455 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,10 ,3 ,1369 ,2032 ,109 ,1103 ,934 ,130 ,18 ,1976 ,2053 ,263 ,1726 ,811 ,141 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,14 ,0 ,2 ,58 ,3 ,13 ,15403 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,1460 ,179 ,82 ,70 ,88 ,83 ,1401 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,11 ,2 ,172 ,1992 ,1632 ,65 ,1936 ,2032 ,2006 ,158 ,1865 ,1655 ,16 ,1978 ,479 ,147 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,10 ,2 ,237 ,143 ,1905 ,1327 ,1962 ,2008 ,2026 ,382 ,1645 ,1966 ,24 ,1976 ,503 ,112 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,12 ,3 ,136 ,1993 ,1602 ,64 ,1978 ,1990 ,2027 ,198 ,1851 ,1593 ,81 ,1995 ,437 ,130 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,11 ,2 ,146 ,2044 ,1602 ,63 ,1962 ,2008 ,2025 ,143 ,1856 ,1644 ,30 ,1994 ,491 ,77 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,11 ,2 ,60 ,1997 ,1616 ,51 ,1969 ,1995 ,2042 ,264 ,1767 ,1602 ,45 ,2010 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,10 ,3 ,144 ,1988 ,1629 ,75 ,1945 ,2023 ,2005 ,180 ,1862 ,1581 ,101 ,1951 ,468 ,140 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,10 ,3 ,94 ,2027 ,1616 ,25 ,2000 ,2000 ,1996 ,237 ,1787 ,1640 ,46 ,1994 ,489 ,79 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,10 ,3 ,52 ,2049 ,1566 ,78 ,1942 ,2025 ,2004 ,276 ,1755 ,1652 ,42 ,2010 ,467 ,84 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,276 ,19 ,210 ,361 ,984 ,650 ,1320 ,623 ,383 ,633 ,88 ,292 ,629 ,370 ,617 ,362 ,661 ,64 ,296 ,616 ,44 ,276 ,208 ,707 ,80 ,951 ,993 ,1020 ,1024 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,254 ,160 ,39 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,Miner
0 ,10 ,8 ,471 ,2023 ,1963 ,1998 ,2028 ,1046 ,453 ,1550 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,10 ,3 ,557 ,2022 ,2008 ,2002 ,1003 ,2057 ,338 ,1631 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,3 ,0 ,5 ,0 ,4 ,8 ,3 ,480 ,1972 ,2049 ,1998 ,1846 ,9 ,144 ,1102 ,78 ,311 ,676 ,1980 ,1993 ,754 ,75 ,1977 ,1988 ,557 ,246 ,180 ,1930 ,1991 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,517 ,1460 ,1100 ,126 ,51 ,159 ,68 ,89 ,283 ,283 ,283 ,283 ,250 ,68 ,283 ,283 ,283 ,89 ,283 ,283 ,283 ,283 ,283 ,283 ,283 ,89 ,283 ,283 ,283 ,283 ,Miner
0 ,35 ,0 ,2 ,111 ,3 ,28 ,3275 ,1870 ,0 ,16528 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,1460 ,113 ,82 ,70 ,90 ,84 ,471 ,1460 ,9 ,1460 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,14 ,9996 ,14 ,9987 ,0 ,14 ,7471 ,2516 ,14 ,7590 ,258 ,2153 ,0 ,14 ,492 ,292 ,7870 ,123 ,1216 ,14 ,9989 ,1 ,14 ,9998 ,14 ,2790 ,181 ,3303 ,3019 ,1 ,-1 ,1 ,-1 ,1 ,1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,170 ,303 ,83 ,264 ,83 ,170 ,303 ,264 ,83 ,264 ,264 ,264 ,83 ,170 ,303 ,264 ,264 ,264 ,264 ,83 ,264 ,83 ,170 ,303 ,83 ,264 ,264 ,264 ,528 ,528 ,Miner
0 ,5 ,0 ,4 ,1 ,3 ,8 ,5 ,1180 ,8842 ,1136 ,2049 ,2047 ,27 ,2022 ,2027 ,656 ,1340 ,1998 ,2000 ,2003 ,2033 ,627 ,343 ,2018 ,1995 ,2013 ,2007 ,2019 ,1993 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,517 ,1460 ,1099 ,126 ,51 ,159 ,68 ,89 ,283 ,89 ,283 ,283 ,283 ,283 ,283 ,283 ,89 ,283 ,283 ,283 ,283 ,283 ,89 ,283 ,283 ,283 ,283 ,283 ,283 ,283 ,Miner
0 ,10 ,4 ,1587 ,954 ,1010 ,1050 ,1951 ,1036 ,1987 ,411 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,10 ,4 ,734 ,985 ,1022 ,1996 ,999 ,320 ,1663 ,2267 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,11 ,0 ,2 ,73 ,3 ,20 ,24484 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,1460 ,180 ,82 ,70 ,90 ,84 ,1460 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,10 ,5 ,1358 ,2002 ,1994 ,2017 ,131 ,31 ,95 ,1089 ,43 ,566 ,659 ,1375 ,1973 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,10 ,5 ,273 ,2006 ,2016 ,1988 ,2004 ,266 ,45 ,1031 ,60 ,296 ,298 ,2029 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,9 ,0 ,5 ,6 ,1 ,26 ,1 ,49 ,983 ,530 ,101 ,954 ,1001 ,1336 ,2204 ,2078 ,741 ,1677 ,2030 ,1018 ,2000 ,2016 ,1263 ,706 ,2020 ,2036 ,2018 ,1962 ,232 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,517 ,1350 ,1210 ,126 ,51 ,159 ,68 ,89 ,283 ,283 ,283 ,283 ,283 ,283 ,283 ,283 ,283 ,89 ,283 ,283 ,283 ,283 ,283 ,89 ,283 ,283 ,283 ,283 ,283 ,283 ,Miner
0 ,33 ,0 ,2 ,117 ,3 ,50 ,27567 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,1460 ,180 ,82 ,70 ,90 ,84 ,1460 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,10 ,5 ,387 ,2123 ,1987 ,2004 ,1946 ,143 ,98 ,326 ,971 ,1087 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,9 ,5 ,382 ,1984 ,2097 ,1988 ,2025 ,1510 ,467 ,37 ,62 ,449 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,108 ,39 ,60 ,254 ,254 ,254 ,254 ,254 ,60 ,254 ,254 ,254 ,254 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,99 ,0 ,2 ,128 ,3 ,76 ,4712 ,1238 ,0 ,16122 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,1460 ,180 ,82 ,70 ,90 ,84 ,471 ,1460 ,9 ,1460 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,39991 ,60939 ,22632 ,31 ,38628 ,6358 ,55326 ,28184 ,10034 ,9620 ,29 ,52198 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,359 ,359 ,359 ,177 ,65 ,359 ,359 ,359 ,359 ,359 ,177 ,65 ,359 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
0 ,5 ,0 ,4 ,1 ,4 ,9 ,5 ,1736 ,312 ,1757 ,297 ,1299 ,792 ,2037 ,991 ,765 ,241 ,998 ,1992 ,1013 ,2005 ,3751 ,1691 ,62 ,1010 ,986 ,560 ,51 ,960 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,-1 ,517 ,1460 ,1100 ,126 ,51 ,159 ,68 ,89 ,283 ,283 ,283 ,283 ,283 ,283 ,283 ,283 ,89 ,283 ,283 ,283 ,283 ,283 ,89 ,283 ,283 ,283 ,283 ,283 ,283 ,283 ,Miner
0 ,19 ,0 ,2 ,68 ,2 ,14 ,17177 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,-1 ,-1 ,1 ,-1 ,1 ,-1 ,-1 ,-1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,80 ,1460 ,180 ,82 ,70 ,90 ,84 ,1460 ,9 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,Miner
