uint64 BYTES,uint64 BYTES_REV,time TIME_FIRST,time TIME_LAST,uint32 PACKETS,uint32 PACKETS_REV,uint16 DST_PORT,uint16 SRC_PORT,uint8 PROTOCOL,uint8 TCP_FLAGS,uint8 TCP_FLAGS_REV,string LABEL,int8* PPI_PKT_DIRECTIONS,uint8* PPI_PKT_FLAGS,uint16* PPI_PKT_LENGTHS,time* PPI_PKT_TIMES
17818,23690,2021-12-14T20:19:06.265641,2021-12-14T20:24:06.118744,151,88,3333,61783,6,24,24,Miner,[1|-1|1|-1|1|-1|1|-1|-1|-1|1|-1|1|-1|1|-1|1|-1|-1|-1|1|-1|1|-1|1|-1|1|-1|1|-1],[24|24|24|24|24|24|24|24|16|24|24|24|24|24|24|24|24|24|16|24|24|24|24|24|24|24|24|24|24|24],[151|41|151|41|151|41|151|41|1448|21|151|41|151|41|151|41|151|41|1448|21|151|41|151|41|151|41|151|41|151|41],[2021-12-14T20:19:15.482000|2021-12-14T20:19:15.503000|2021-12-14T20:19:32.059000|2021-12-14T20:19:32.080000|2021-12-14T20:19:34.175000|2021-12-14T20:19:34.196000|2021-12-14T20:19:34.319000|2021-12-14T20:19:34.339000|2021-12-14T20:19:35.950000|2021-12-14T20:19:35.950000|2021-12-14T20:19:46.772000|2021-12-14T20:19:46.793000|2021-12-14T20:19:54.275000|2021-12-14T20:19:54.295000|2021-12-14T20:19:57.048000|2021-12-14T20:19:57.068000|2021-12-14T20:19:59.448000|2021-12-14T20:19:59.519000|2021-12-14T20:20:06.005000|2021-12-14T20:20:06.005000|2021-12-14T20:20:10.632000|2021-12-14T20:20:10.653000|2021-12-14T20:20:15.215000|2021-12-14T20:20:15.235000|2021-12-14T20:20:18.117000|2021-12-14T20:20:18.137000|2021-12-14T20:20:21.675000|2021-12-14T20:20:21.695000|2021-12-14T20:20:24.326000|2021-12-14T20:20:24.347000]
10569,69572,2021-12-14T20:19:06.140003,2021-12-14T20:24:07.241439,235,241,4444,53750,6,24,24,Miner,[-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[254|254|188|39|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254],[2021-12-14T20:19:08.025000|2021-12-14T20:19:10.104000|2021-12-14T20:19:10.111000|2021-12-14T20:19:10.150000|2021-12-14T20:19:10.285000|2021-12-14T20:19:12.323000|2021-12-14T20:19:14.321000|2021-12-14T20:19:16.343000|2021-12-14T20:19:18.343000|2021-12-14T20:19:20.382000|2021-12-14T20:19:22.407000|2021-12-14T20:19:24.441000|2021-12-14T20:19:24.718000|2021-12-14T20:19:24.759000|2021-12-14T20:19:26.737000|2021-12-14T20:19:28.753000|2021-12-14T20:19:30.765000|2021-12-14T20:19:32.776000|2021-12-14T20:19:34.815000|2021-12-14T20:19:36.495000|2021-12-14T20:19:36.567000|2021-12-14T20:19:38.571000|2021-12-14T20:19:39.601000|2021-12-14T20:19:40.662000|2021-12-14T20:19:42.650000|2021-12-14T20:19:44.622000|2021-12-14T20:19:46.673000|2021-12-14T20:19:48.663000|2021-12-14T20:19:50.723000|2021-12-14T20:19:50.787000]
760,2603,2021-12-14T20:23:02.133399,2021-12-14T20:23:14.140360,13,13,4444,22526,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1],[24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|60|254],[2021-12-14T20:23:02.138000|2021-12-14T20:23:02.148000|2021-12-14T20:23:02.151000|2021-12-14T20:23:02.338000|2021-12-14T20:23:04.289000|2021-12-14T20:23:06.296000|2021-12-14T20:23:08.314000|2021-12-14T20:23:08.595000|2021-12-14T20:23:08.629000|2021-12-14T20:23:10.596000|2021-12-14T20:23:12.139000|2021-12-14T20:23:12.594000]
920,3779,2021-12-14T20:23:02.874810,2021-12-14T20:23:16.087082,17,17,4444,22527,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|254|254|60|254|254|254],[2021-12-14T20:23:02.880000|2021-12-14T20:23:02.890000|2021-12-14T20:23:02.893000|2021-12-14T20:23:04.262000|2021-12-14T20:23:06.294000|2021-12-14T20:23:06.403000|2021-12-14T20:23:07.506000|2021-12-14T20:23:08.440000|2021-12-14T20:23:08.570000|2021-12-14T20:23:08.588000|2021-12-14T20:23:10.564000|2021-12-14T20:23:12.617000|2021-12-14T20:23:12.880000|2021-12-14T20:23:14.606000|2021-12-14T20:23:15.417000|2021-12-14T20:23:15.558000]
622,3525,2021-12-14T20:22:46.340199,2021-12-14T20:23:18.879619,9,8,3333,19456,6,30,26,Miner,[1|-1|-1|1|-1|1|-1|-1],[24|16|24|24|24|24|24|24],[80|1460|179|82|70|88|83|1401],[2021-12-14T20:22:46.359000|2021-12-14T20:22:46.373000|2021-12-14T20:22:46.373000|2021-12-14T20:22:46.375000|2021-12-14T20:22:46.433000|2021-12-14T20:22:46.436000|2021-12-14T20:22:46.449000|2021-12-14T20:23:01.852000]
956,4069,2021-12-14T20:23:15.253653,2021-12-14T20:23:31.792983,18,18,4444,54105,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|60|254|254|254|254|254|254],[2021-12-14T20:23:15.256000|2021-12-14T20:23:15.267000|2021-12-14T20:23:15.269000|2021-12-14T20:23:15.441000|2021-12-14T20:23:17.433000|2021-12-14T20:23:19.065000|2021-12-14T20:23:19.130000|2021-12-14T20:23:21.066000|2021-12-14T20:23:23.098000|2021-12-14T20:23:25.104000|2021-12-14T20:23:25.262000|2021-12-14T20:23:27.127000|2021-12-14T20:23:28.782000|2021-12-14T20:23:28.798000|2021-12-14T20:23:30.776000|2021-12-14T20:23:31.255000|2021-12-14T20:23:31.402000]
956,4069,2021-12-14T20:23:15.166191,2021-12-14T20:23:31.760255,18,18,4444,54103,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|60|254|254|254|254|254|254],[2021-12-14T20:23:15.168000|2021-12-14T20:23:15.178000|2021-12-14T20:23:15.180000|2021-12-14T20:23:15.417000|2021-12-14T20:23:15.560000|2021-12-14T20:23:17.465000|2021-12-14T20:23:18.792000|2021-12-14T20:23:20.754000|2021-12-14T20:23:22.762000|2021-12-14T20:23:24.788000|2021-12-14T20:23:25.170000|2021-12-14T20:23:26.815000|2021-12-14T20:23:28.781000|2021-12-14T20:23:28.805000|2021-12-14T20:23:30.781000|2021-12-14T20:23:31.284000|2021-12-14T20:23:31.396000]
916,4069,2021-12-14T20:23:15.285717,2021-12-14T20:23:31.779208,17,18,4444,54107,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|60|254|254|254|254|254|254],[2021-12-14T20:23:15.290000|2021-12-14T20:23:15.302000|2021-12-14T20:23:15.305000|2021-12-14T20:23:15.441000|2021-12-14T20:23:17.434000|2021-12-14T20:23:19.036000|2021-12-14T20:23:19.100000|2021-12-14T20:23:21.078000|2021-12-14T20:23:23.068000|2021-12-14T20:23:25.095000|2021-12-14T20:23:25.293000|2021-12-14T20:23:27.144000|2021-12-14T20:23:28.737000|2021-12-14T20:23:28.818000|2021-12-14T20:23:30.813000|2021-12-14T20:23:31.250000|2021-12-14T20:23:31.380000]
956,4069,2021-12-14T20:23:15.253539,2021-12-14T20:23:31.480388,18,18,4444,54104,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|60|254|254|254|254|254|254],[2021-12-14T20:23:15.256000|2021-12-14T20:23:15.267000|2021-12-14T20:23:15.269000|2021-12-14T20:23:15.415000|2021-12-14T20:23:17.459000|2021-12-14T20:23:19.061000|2021-12-14T20:23:19.124000|2021-12-14T20:23:21.086000|2021-12-14T20:23:23.094000|2021-12-14T20:23:25.119000|2021-12-14T20:23:25.262000|2021-12-14T20:23:27.118000|2021-12-14T20:23:28.762000|2021-12-14T20:23:28.792000|2021-12-14T20:23:30.786000|2021-12-14T20:23:31.277000|2021-12-14T20:23:31.354000]
876,3481,2021-12-14T20:23:15.360300,2021-12-14T20:23:31.127904,16,16,4444,54111,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|60|254|254|254|254],[2021-12-14T20:23:15.363000|2021-12-14T20:23:15.374000|2021-12-14T20:23:15.376000|2021-12-14T20:23:15.436000|2021-12-14T20:23:17.433000|2021-12-14T20:23:19.049000|2021-12-14T20:23:19.100000|2021-12-14T20:23:21.069000|2021-12-14T20:23:23.064000|2021-12-14T20:23:25.106000|2021-12-14T20:23:25.370000|2021-12-14T20:23:27.137000|2021-12-14T20:23:28.739000|2021-12-14T20:23:28.784000|2021-12-14T20:23:30.794000]
996,4069,2021-12-14T20:23:15.285490,2021-12-14T20:23:31.467260,19,18,4444,54106,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|60|254|254|254|254|254|254],[2021-12-14T20:23:15.291000|2021-12-14T20:23:15.301000|2021-12-14T20:23:15.304000|2021-12-14T20:23:15.448000|2021-12-14T20:23:17.436000|2021-12-14T20:23:19.065000|2021-12-14T20:23:19.140000|2021-12-14T20:23:21.085000|2021-12-14T20:23:23.108000|2021-12-14T20:23:25.113000|2021-12-14T20:23:25.293000|2021-12-14T20:23:27.155000|2021-12-14T20:23:28.736000|2021-12-14T20:23:28.837000|2021-12-14T20:23:30.788000|2021-12-14T20:23:31.256000|2021-12-14T20:23:31.396000]
916,4069,2021-12-14T20:23:15.312965,2021-12-14T20:23:31.716266,17,18,4444,54109,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|60|254|254|254|254|254|254],[2021-12-14T20:23:15.315000|2021-12-14T20:23:15.325000|2021-12-14T20:23:15.328000|2021-12-14T20:23:15.422000|2021-12-14T20:23:17.449000|2021-12-14T20:23:19.065000|2021-12-14T20:23:19.090000|2021-12-14T20:23:21.090000|2021-12-14T20:23:23.090000|2021-12-14T20:23:25.086000|2021-12-14T20:23:25.323000|2021-12-14T20:23:27.110000|2021-12-14T20:23:28.750000|2021-12-14T20:23:28.796000|2021-12-14T20:23:30.790000|2021-12-14T20:23:31.279000|2021-12-14T20:23:31.358000]
996,4069,2021-12-14T20:23:15.345527,2021-12-14T20:23:31.684099,19,18,4444,54110,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|60|254|254|254|254|254|254],[2021-12-14T20:23:15.349000|2021-12-14T20:23:15.359000|2021-12-14T20:23:15.362000|2021-12-14T20:23:15.414000|2021-12-14T20:23:17.463000|2021-12-14T20:23:19.029000|2021-12-14T20:23:19.107000|2021-12-14T20:23:21.049000|2021-12-14T20:23:23.074000|2021-12-14T20:23:25.078000|2021-12-14T20:23:25.354000|2021-12-14T20:23:27.109000|2021-12-14T20:23:28.761000|2021-12-14T20:23:28.803000|2021-12-14T20:23:30.813000|2021-12-14T20:23:31.280000|2021-12-14T20:23:31.364000]
12944,69866,2021-12-14T20:20:02.109848,2021-12-14T20:25:02.705711,257,247,4444,56502,6,24,24,Miner,[-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[254|160|39|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254],[2021-12-14T20:20:02.422000|2021-12-14T20:20:02.698000|2021-12-14T20:20:02.717000|2021-12-14T20:20:02.927000|2021-12-14T20:20:03.288000|2021-12-14T20:20:04.272000|2021-12-14T20:20:04.922000|2021-12-14T20:20:06.242000|2021-12-14T20:20:06.865000|2021-12-14T20:20:07.248000|2021-12-14T20:20:07.881000|2021-12-14T20:20:07.969000|2021-12-14T20:20:08.261000|2021-12-14T20:20:08.890000|2021-12-14T20:20:09.260000|2021-12-14T20:20:09.877000|2021-12-14T20:20:10.239000|2021-12-14T20:20:10.900000|2021-12-14T20:20:10.964000|2021-12-14T20:20:11.260000|2021-12-14T20:20:11.876000|2021-12-14T20:20:11.920000|2021-12-14T20:20:12.196000|2021-12-14T20:20:12.404000|2021-12-14T20:20:13.111000|2021-12-14T20:20:13.191000|2021-12-14T20:20:14.142000|2021-12-14T20:20:15.135000|2021-12-14T20:20:16.155000|2021-12-14T20:20:17.179000]
760,2309,2021-12-14T20:23:36.811947,2021-12-14T20:23:49.485531,13,12,4444,22528,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|1|-1],[24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|60|254],[2021-12-14T20:23:36.816000|2021-12-14T20:23:36.826000|2021-12-14T20:23:36.834000|2021-12-14T20:23:37.305000|2021-12-14T20:23:39.328000|2021-12-14T20:23:41.291000|2021-12-14T20:23:43.289000|2021-12-14T20:23:45.317000|2021-12-14T20:23:46.363000|2021-12-14T20:23:46.816000|2021-12-14T20:23:48.366000]
760,2309,2021-12-14T20:23:38.704490,2021-12-14T20:23:51.436007,13,12,4444,22529,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|1|-1],[24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|60|254],[2021-12-14T20:23:38.708000|2021-12-14T20:23:38.718000|2021-12-14T20:23:38.721000|2021-12-14T20:23:39.278000|2021-12-14T20:23:41.300000|2021-12-14T20:23:43.308000|2021-12-14T20:23:45.310000|2021-12-14T20:23:46.313000|2021-12-14T20:23:48.370000|2021-12-14T20:23:48.708000|2021-12-14T20:23:50.339000]
4828,26252,2021-12-14T20:21:52.689948,2021-12-14T20:23:52.752202,85,85,5555,44850,6,30,26,Miner,[1|-1|-1|1|-1|1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1],[24|16|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[517|1460|1100|126|51|159|68|89|283|283|283|283|250|68|283|283|283|89|283|283|283|283|283|283|283|89|283|283|283|283],[2021-12-14T20:21:52.693000|2021-12-14T20:21:52.696000|2021-12-14T20:21:52.696000|2021-12-14T20:21:52.701000|2021-12-14T20:21:52.701000|2021-12-14T20:21:52.705000|2021-12-14T20:21:52.713000|2021-12-14T20:21:52.716000|2021-12-14T20:21:53.196000|2021-12-14T20:21:55.168000|2021-12-14T20:21:57.217000|2021-12-14T20:21:59.215000|2021-12-14T20:22:01.061000|2021-12-14T20:22:01.070000|2021-12-14T20:22:01.214000|2021-12-14T20:22:02.316000|2021-12-14T20:22:02.394000|2021-12-14T20:22:02.705000|2021-12-14T20:22:03.381000|2021-12-14T20:22:05.361000|2021-12-14T20:22:07.354000|2021-12-14T20:22:08.108000|2021-12-14T20:22:08.183000|2021-12-14T20:22:10.160000|2021-12-14T20:22:12.148000|2021-12-14T20:22:12.705000|2021-12-14T20:22:12.951000|2021-12-14T20:22:13.131000|2021-12-14T20:22:15.061000|2021-12-14T20:22:17.052000]
704,5668,2021-12-14T20:23:18.972477,2021-12-14T20:23:51.494007,11,13,3333,19464,6,30,26,Miner,[1|-1|-1|1|-1|1|-1|-1|-1|-1|-1|-1],[24|16|24|24|24|24|24|24|16|24|16|24],[80|1460|113|82|70|90|84|471|1460|9|1460|9],[2021-12-14T20:23:18.981000|2021-12-14T20:23:19.016000|2021-12-14T20:23:19.016000|2021-12-14T20:23:19.018000|2021-12-14T20:23:19.129000|2021-12-14T20:23:19.132000|2021-12-14T20:23:19.160000|2021-12-14T20:23:22.435000|2021-12-14T20:23:24.305000|2021-12-14T20:23:24.305000|2021-12-14T20:23:40.833000|2021-12-14T20:23:40.833000]
10320,29033,2021-12-14T20:20:15.807456,2021-12-14T20:25:16.056139,132,104,443,52037,6,24,24,Miner,[1|-1|1|-1|1|1|-1|-1|1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|1|-1|1|1|-1|1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[170|303|83|264|83|170|303|264|83|264|264|264|83|170|303|264|264|264|264|83|264|83|170|303|83|264|264|264|528|528],[2021-12-14T20:20:15.807000|2021-12-14T20:20:15.821000|2021-12-14T20:20:25.817000|2021-12-14T20:20:25.831000|2021-12-14T20:20:35.818000|2021-12-14T20:20:35.818000|2021-12-14T20:20:35.832000|2021-12-14T20:20:43.303000|2021-12-14T20:20:45.819000|2021-12-14T20:20:45.833000|2021-12-14T20:20:53.423000|2021-12-14T20:20:53.681000|2021-12-14T20:20:55.834000|2021-12-14T20:20:55.834000|2021-12-14T20:20:55.848000|2021-12-14T20:20:56.340000|2021-12-14T20:20:56.632000|2021-12-14T20:21:04.502000|2021-12-14T20:21:04.625000|2021-12-14T20:21:05.841000|2021-12-14T20:21:05.855000|2021-12-14T20:21:15.844000|2021-12-14T20:21:15.845000|2021-12-14T20:21:15.859000|2021-12-14T20:21:25.857000|2021-12-14T20:21:25.871000|2021-12-14T20:21:28.661000|2021-12-14T20:21:28.842000|2021-12-14T20:21:32.145000|2021-12-14T20:21:35.164000]
4618,26426,2021-12-14T20:22:15.900507,2021-12-14T20:24:16.069979,86,84,5555,56424,6,30,26,Miner,[1|-1|-1|1|-1|1|-1|1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1],[24|16|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[517|1460|1099|126|51|159|68|89|283|89|283|283|283|283|283|283|89|283|283|283|283|283|89|283|283|283|283|283|283|283],[2021-12-14T20:22:15.905000|2021-12-14T20:22:15.910000|2021-12-14T20:22:15.910000|2021-12-14T20:22:15.914000|2021-12-14T20:22:15.915000|2021-12-14T20:22:15.918000|2021-12-14T20:22:15.926000|2021-12-14T20:22:15.931000|2021-12-14T20:22:17.111000|2021-12-14T20:22:25.953000|2021-12-14T20:22:27.089000|2021-12-14T20:22:29.138000|2021-12-14T20:22:31.185000|2021-12-14T20:22:31.212000|2021-12-14T20:22:33.234000|2021-12-14T20:22:35.261000|2021-12-14T20:22:35.917000|2021-12-14T20:22:37.257000|2021-12-14T20:22:39.255000|2021-12-14T20:22:41.255000|2021-12-14T20:22:43.258000|2021-12-14T20:22:45.291000|2021-12-14T20:22:45.918000|2021-12-14T20:22:46.261000|2021-12-14T20:22:48.279000|2021-12-14T20:22:50.274000|2021-12-14T20:22:52.287000|2021-12-14T20:22:54.294000|2021-12-14T20:22:56.313000|2021-12-14T20:22:58.306000]
760,2309,2021-12-14T20:24:12.079782,2021-12-14T20:24:25.789394,13,12,4444,22530,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|1],[24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|60],[2021-12-14T20:24:12.083000|2021-12-14T20:24:12.093000|2021-12-14T20:24:12.097000|2021-12-14T20:24:13.684000|2021-12-14T20:24:14.638000|2021-12-14T20:24:15.648000|2021-12-14T20:24:16.698000|2021-12-14T20:24:18.649000|2021-12-14T20:24:19.685000|2021-12-14T20:24:21.672000|2021-12-14T20:24:22.083000]
732,2309,2021-12-14T20:24:13.919911,2021-12-14T20:24:26.723572,12,12,4444,22531,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|1],[24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|60],[2021-12-14T20:24:13.923000|2021-12-14T20:24:13.933000|2021-12-14T20:24:13.937000|2021-12-14T20:24:14.671000|2021-12-14T20:24:15.656000|2021-12-14T20:24:16.678000|2021-12-14T20:24:18.674000|2021-12-14T20:24:19.673000|2021-12-14T20:24:19.993000|2021-12-14T20:24:21.656000|2021-12-14T20:24:23.923000]
624,3675,2021-12-14T20:23:51.631586,2021-12-14T20:24:24.108463,9,10,3333,19475,6,30,26,Miner,[1|-1|-1|1|-1|1|-1|-1|-1],[24|16|24|24|24|24|24|16|24],[80|1460|180|82|70|90|84|1460|9],[2021-12-14T20:23:51.650000|2021-12-14T20:23:51.661000|2021-12-14T20:23:51.661000|2021-12-14T20:23:51.663000|2021-12-14T20:23:51.736000|2021-12-14T20:23:51.739000|2021-12-14T20:23:51.759000|2021-12-14T20:24:16.243000|2021-12-14T20:24:16.243000]
880,3779,2021-12-14T20:24:49.482850,2021-12-14T20:25:02.887755,16,17,4444,22533,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|254|254|254|60|254|254],[2021-12-14T20:24:49.486000|2021-12-14T20:24:49.496000|2021-12-14T20:24:49.501000|2021-12-14T20:24:50.859000|2021-12-14T20:24:52.861000|2021-12-14T20:24:54.855000|2021-12-14T20:24:56.872000|2021-12-14T20:24:57.003000|2021-12-14T20:24:57.034000|2021-12-14T20:24:57.129000|2021-12-14T20:24:58.218000|2021-12-14T20:24:58.261000|2021-12-14T20:24:58.827000|2021-12-14T20:24:59.486000|2021-12-14T20:25:00.861000|2021-12-14T20:25:02.834000]
800,3485,2021-12-14T20:24:48.547811,2021-12-14T20:25:00.935557,14,16,4444,22532,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|254|254|60|254|254],[2021-12-14T20:24:48.554000|2021-12-14T20:24:48.564000|2021-12-14T20:24:48.569000|2021-12-14T20:24:48.842000|2021-12-14T20:24:50.848000|2021-12-14T20:24:52.864000|2021-12-14T20:24:54.852000|2021-12-14T20:24:56.856000|2021-12-14T20:24:57.122000|2021-12-14T20:24:57.167000|2021-12-14T20:24:58.198000|2021-12-14T20:24:58.258000|2021-12-14T20:24:58.554000|2021-12-14T20:24:58.852000|2021-12-14T20:25:00.881000]
2650,11569,2021-12-14T20:24:28.078736,2021-12-14T20:25:03.224423,37,38,5555,56954,6,30,26,Miner,[1|-1|-1|1|-1|1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1],[24|16|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[517|1350|1210|126|51|159|68|89|283|283|283|283|283|283|283|283|283|89|283|283|283|283|283|89|283|283|283|283|283|283],[2021-12-14T20:24:28.085000|2021-12-14T20:24:28.094000|2021-12-14T20:24:28.094000|2021-12-14T20:24:28.099000|2021-12-14T20:24:28.105000|2021-12-14T20:24:28.106000|2021-12-14T20:24:28.132000|2021-12-14T20:24:28.133000|2021-12-14T20:24:28.182000|2021-12-14T20:24:29.165000|2021-12-14T20:24:29.695000|2021-12-14T20:24:29.796000|2021-12-14T20:24:30.750000|2021-12-14T20:24:31.751000|2021-12-14T20:24:33.087000|2021-12-14T20:24:35.291000|2021-12-14T20:24:37.369000|2021-12-14T20:24:38.110000|2021-12-14T20:24:39.787000|2021-12-14T20:24:41.817000|2021-12-14T20:24:42.835000|2021-12-14T20:24:44.835000|2021-12-14T20:24:46.851000|2021-12-14T20:24:48.114000|2021-12-14T20:24:48.820000|2021-12-14T20:24:50.840000|2021-12-14T20:24:52.876000|2021-12-14T20:24:54.894000|2021-12-14T20:24:56.856000|2021-12-14T20:24:57.088000]
624,3635,2021-12-14T20:24:24.200978,2021-12-14T20:24:56.722894,9,9,3333,19487,6,30,26,Miner,[1|-1|-1|1|-1|1|-1|-1|-1],[24|16|24|24|24|24|24|16|24],[80|1460|180|82|70|90|84|1460|9],[2021-12-14T20:24:24.210000|2021-12-14T20:24:24.243000|2021-12-14T20:24:24.243000|2021-12-14T20:24:24.245000|2021-12-14T20:24:24.362000|2021-12-14T20:24:24.365000|2021-12-14T20:24:24.415000|2021-12-14T20:24:51.982000|2021-12-14T20:24:51.982000]
800,2897,2021-12-14T20:25:25.576713,2021-12-14T20:25:37.981122,14,14,4444,22535,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|254|60|254],[2021-12-14T20:25:25.580000|2021-12-14T20:25:25.590000|2021-12-14T20:25:25.595000|2021-12-14T20:25:25.982000|2021-12-14T20:25:28.105000|2021-12-14T20:25:30.092000|2021-12-14T20:25:32.096000|2021-12-14T20:25:34.042000|2021-12-14T20:25:34.185000|2021-12-14T20:25:34.283000|2021-12-14T20:25:34.609000|2021-12-14T20:25:35.580000|2021-12-14T20:25:36.667000]
800,2897,2021-12-14T20:25:23.615141,2021-12-14T20:25:36.136786,14,14,4444,22534,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|60|254|254|254|254],[2021-12-14T20:25:23.619000|2021-12-14T20:25:23.628000|2021-12-14T20:25:23.633000|2021-12-14T20:25:24.015000|2021-12-14T20:25:25.999000|2021-12-14T20:25:28.096000|2021-12-14T20:25:30.084000|2021-12-14T20:25:32.109000|2021-12-14T20:25:33.619000|2021-12-14T20:25:34.086000|2021-12-14T20:25:34.123000|2021-12-14T20:25:34.185000|2021-12-14T20:25:34.634000]
